gene	transcript	protein_change	score	pvalue	qvalue	info
LAMA5	NA	NA	NA	NA	0.271858741029491	NA
LAMC3	NA	NA	NA	NA	1	NA
LPA	NA	NA	NA	NA	1	NA
LPHN2	NA	NA	NA	NA	1	NA
LPHN3	NA	NA	NA	NA	1	NA
LRFN5	NA	NA	NA	NA	1	NA
LRP1	NA	NA	NA	NA	1	NA
LRP1B	NA	NA	NA	NA	1	NA
LRP2	NA	NA	NA	NA	1	NA
LRRC7	NA	NA	NA	NA	1	NA
LRRIQ1	NA	NA	NA	NA	1	NA
LRRK2	NA	NA	NA	NA	1	NA
MACF1	NA	NA	NA	NA	1	NA
MAGEC1	NA	NA	NA	NA	1	NA
MAGEC3	NA	NA	NA	NA	1	NA
MAGI2	NA	NA	NA	NA	1	NA
MAP1B	NA	NA	NA	NA	1	NA
MAP2	NA	NA	NA	NA	1	NA
MAP3K4	NA	NA	NA	NA	1	NA
MDN1	NA	NA	NA	NA	1	NA
MED12	NA	NA	NA	NA	1	NA
MEFV	NA	NA	NA	NA	1	NA
MGAM	NA	NA	NA	NA	1	NA
MGAT3	NA	NA	NA	NA	1	NA
MPDZ	NA	NA	NA	NA	1	NA
MTOR	NA	NA	NA	NA	0.926800197419668	NA
MTUS2	NA	NA	NA	NA	1	NA
MUC16	NA	NA	NA	NA	1	NA
MUC17	NA	NA	NA	NA	1	NA
MUC4	NA	NA	NA	NA	1	NA
MUC5B	NA	NA	NA	NA	1	NA
MUC6	NA	NA	NA	NA	1	NA
MXRA5	NA	NA	NA	NA	0.859545711661671	NA
MYH14	NA	NA	NA	NA	1	NA
MYH2	NA	NA	NA	NA	1	NA
MYH3	NA	NA	NA	NA	1	NA
MYLK	NA	NA	NA	NA	1	NA
MYO15A	NA	NA	NA	NA	1	NA
MYO16	NA	NA	NA	NA	1	NA
MYO18B	NA	NA	NA	NA	1	NA
MYO1F	NA	NA	NA	NA	1	NA
MYO3A	NA	NA	NA	NA	1	NA
MYO5A	NA	NA	NA	NA	1	NA
NALCN	NA	NA	NA	NA	1	NA
NAV3	NA	NA	NA	NA	1	NA
NBAS	NA	NA	NA	NA	1	NA
NBEA	NA	NA	NA	NA	1	NA
NCKAP1L	NA	NA	NA	NA	1	NA
NCKAP5	NA	NA	NA	NA	1	NA
NCOR2	NA	NA	NA	NA	1	NA
NEB	NA	NA	NA	NA	1	NA
NFASC	NA	NA	NA	NA	0.480419943316281	NA
NINL	NA	NA	NA	NA	1	NA
NIPBL	NA	NA	NA	NA	1	NA
NLGN4X	NA	NA	NA	NA	1	NA
NLRP10	NA	NA	NA	NA	1	NA
NLRP4	NA	NA	NA	NA	1	NA
NLRP7	NA	NA	NA	NA	1	NA
NOS1	NA	NA	NA	NA	1	NA
NOTCH1	NA	NA	NA	NA	1	NA
NOTCH3	NA	NA	NA	NA	0.649980216950212	NA
NPAP1	NA	NA	NA	NA	1	NA
NPY2R	NA	NA	NA	NA	1	NA
NRAS	NA	NA	NA	NA	1	NA
NRG1	NA	NA	NA	NA	1	NA
NRK	NA	NA	NA	NA	1	NA
NRXN1	NA	NA	NA	NA	1	NA
NRXN2	NA	NA	NA	NA	1	NA
NRXN3	NA	NA	NA	NA	1	NA
NYAP2	NA	NA	NA	NA	1	NA
OBSCN	NA	NA	NA	NA	1	NA
OBSL1	NA	NA	NA	NA	1	NA
OTOG	NA	NA	NA	NA	1	NA
OTOGL	NA	NA	NA	NA	1	NA
PAPPA	NA	NA	NA	NA	1	NA
PAPPA2	NA	NA	NA	NA	1	NA
PAX3	NA	NA	NA	NA	1	NA
PCBP1	NA	NA	NA	NA	5.73142007148813e-06	NA
PCDH10	NA	NA	NA	NA	1	NA
PCDH11X	NA	NA	NA	NA	1	NA
PCDH15	NA	NA	NA	NA	1	NA
PCDH17	NA	NA	NA	NA	1	NA
PCDH18	NA	NA	NA	NA	1	NA
PCDH9	NA	NA	NA	NA	1	NA
PCDHA1	NA	NA	NA	NA	1	NA
PCDHA11	NA	NA	NA	NA	1	NA
PCDHA12	NA	NA	NA	NA	1	NA
PCDHA2	NA	NA	NA	NA	1	NA
PCDHA3	NA	NA	NA	NA	0.0610181169698234	NA
PCDHA4	NA	NA	NA	NA	1	NA
PCDHA5	NA	NA	NA	NA	1	NA
PCDHA6	NA	NA	NA	NA	1	NA
PCDHA7	NA	NA	NA	NA	1	NA
PCDHA9	NA	NA	NA	NA	1	NA
PCDHB12	NA	NA	NA	NA	1	NA
PCDHB13	NA	NA	NA	NA	1	NA
PCDHB15	NA	NA	NA	NA	1	NA
PCDHB17	NA	NA	NA	NA	1	NA
PCDHB2	NA	NA	NA	NA	1	NA
PCDHB3	NA	NA	NA	NA	1	NA
PCDHB6	NA	NA	NA	NA	1	NA
PCDHB7	NA	NA	NA	NA	1	NA
PCDHB8	NA	NA	NA	NA	1	NA
PCDHGA12	NA	NA	NA	NA	1	NA
PCDHGA5	NA	NA	NA	NA	1	NA
PCDHGA6	NA	NA	NA	NA	1	NA
PCDHGA7	NA	NA	NA	NA	1	NA
PCDHGA8	NA	NA	NA	NA	1	NA
PCDHGB3	NA	NA	NA	NA	1	NA
PCDHGB7	NA	NA	NA	NA	1	NA
PCLO	NA	NA	NA	NA	1	NA
PEG3	NA	NA	NA	NA	1	NA
PIEZO1	NA	NA	NA	NA	1	NA
PIK3C2G	NA	NA	NA	NA	1	NA
PIK3CA	NA	NA	NA	NA	4.84017961492795e-28	NA
PKD1	NA	NA	NA	NA	1	NA
PKD1L1	NA	NA	NA	NA	1	NA
PKHD1	NA	NA	NA	NA	1	NA
PKHD1L1	NA	NA	NA	NA	1	NA
PLCH2	NA	NA	NA	NA	1	NA
PLEC	NA	NA	NA	NA	1	NA
PLXNA4	NA	NA	NA	NA	1	NA
PLXNB2	NA	NA	NA	NA	1	NA
POLRMT	NA	NA	NA	NA	1	NA
POU4F2	NA	NA	NA	NA	1	NA
PPFIA2	NA	NA	NA	NA	1	NA
PRDM9	NA	NA	NA	NA	1	NA
PREX2	NA	NA	NA	NA	1	NA
PRKD1	NA	NA	NA	NA	1	NA
PTCHD2	NA	NA	NA	NA	1	NA
PTEN	NA	NA	NA	NA	1	NA
PTPRQ	NA	NA	NA	NA	1	NA
PTPRS	NA	NA	NA	NA	1	NA
PTPRT	NA	NA	NA	NA	1	NA
PTPRZ1	NA	NA	NA	NA	1	NA
PXDN	NA	NA	NA	NA	1	NA
PXDNL	NA	NA	NA	NA	1	NA
RADIL	NA	NA	NA	NA	1	NA
RBMXL2	NA	NA	NA	NA	1	NA
RBMXL3	NA	NA	NA	NA	1	NA
RELN	NA	NA	NA	NA	1	NA
RIMBP2	NA	NA	NA	NA	1	NA
RIMS1	NA	NA	NA	NA	1	NA
RIMS2	NA	NA	NA	NA	1	NA
RNF213	NA	NA	NA	NA	1	NA
ROBO1	NA	NA	NA	NA	1	NA
ROBO2	NA	NA	NA	NA	1	NA
RP1	NA	NA	NA	NA	1	NA
RP1L1	NA	NA	NA	NA	1	NA
RUNX1T1	NA	NA	NA	NA	1	NA
RYR1	NA	NA	NA	NA	1	NA
RYR2	NA	NA	NA	NA	0.271858741029491	NA
RYR3	NA	NA	NA	NA	1	NA
SACS	NA	NA	NA	NA	1	NA
SAGE1	NA	NA	NA	NA	1	NA
SALL1	NA	NA	NA	NA	1	NA
SALL4	NA	NA	NA	NA	1	NA
SAMD9	NA	NA	NA	NA	1	NA
SBF1	NA	NA	NA	NA	1	NA
SCAND3	NA	NA	NA	NA	1	NA
SCN1A	NA	NA	NA	NA	1	NA
SCN2A	NA	NA	NA	NA	1	NA
SCN3A	NA	NA	NA	NA	1	NA
SCN5A	NA	NA	NA	NA	1	NA
SCN7A	NA	NA	NA	NA	1	NA
SCN9A	NA	NA	NA	NA	1	NA
SDK1	NA	NA	NA	NA	1	NA
SEC16A	NA	NA	NA	NA	1	NA
SFMBT2	NA	NA	NA	NA	1	NA
SHANK1	NA	NA	NA	NA	1	NA
SHANK2	NA	NA	NA	NA	1	NA
SLC32A1	NA	NA	NA	NA	1	NA
SLFN13	NA	NA	NA	NA	1	NA
SLIT1	NA	NA	NA	NA	1	NA
SLIT3	NA	NA	NA	NA	1	NA
SMAD3	NA	NA	NA	NA	1	NA
SMAD4	NA	NA	NA	NA	0.0518204285703333	NA
SMARCA1	NA	NA	NA	NA	1	NA
SMARCA2	NA	NA	NA	NA	1	NA
SMARCA4	NA	NA	NA	NA	0.86473875733246	NA
SOGA2	NA	NA	NA	NA	1	NA
SORCS1	NA	NA	NA	NA	1	NA
SOX11	NA	NA	NA	NA	1	NA
SOX9	NA	NA	NA	NA	1	NA
SPAG17	NA	NA	NA	NA	1	NA
SPANXD	NA	NA	NA	NA	1	NA
SPATA31D1	NA	NA	NA	NA	1	NA
SPEG	NA	NA	NA	NA	1	NA
SPG20	NA	NA	NA	NA	1	NA
SPHKAP	NA	NA	NA	NA	1	NA
SPTA1	NA	NA	NA	NA	1	NA
SPTB	NA	NA	NA	NA	1	NA
SPTBN1	NA	NA	NA	NA	1	NA
SPTBN4	NA	NA	NA	NA	1	NA
SRCAP	NA	NA	NA	NA	1	NA
SRRM4	NA	NA	NA	NA	1	NA
SSC5D	NA	NA	NA	NA	1	NA
STAB1	NA	NA	NA	NA	1	NA
STK31	NA	NA	NA	NA	1	NA
STON1-GTF2A1L	NA	NA	NA	NA	1	NA
STOX2	NA	NA	NA	NA	1	NA
SVEP1	NA	NA	NA	NA	1	NA
SYNE1	NA	NA	NA	NA	1	NA
SYNE2	NA	NA	NA	NA	1	NA
TAF1L	NA	NA	NA	NA	1	NA
TCF20	NA	NA	NA	NA	1	NA
TCF7L2	NA	NA	NA	NA	0.00756620013943993	NA
TCHH	NA	NA	NA	NA	1	NA
TECTA	NA	NA	NA	NA	1	NA
TENM2	NA	NA	NA	NA	1	NA
TENM3	NA	NA	NA	NA	1	NA
TENM4	NA	NA	NA	NA	1	NA
TET1	NA	NA	NA	NA	1	NA
THBS2	NA	NA	NA	NA	1	NA
THSD7A	NA	NA	NA	NA	1	NA
THSD7B	NA	NA	NA	NA	1	NA
TIAM1	NA	NA	NA	NA	1	NA
TIMD4	NA	NA	NA	NA	1	NA
TMEM132B	NA	NA	NA	NA	1	NA
TMEM132C	NA	NA	NA	NA	1	NA
TMEM132D	NA	NA	NA	NA	1	NA
TMPRSS15	NA	NA	NA	NA	1	NA
TNC	NA	NA	NA	NA	1	NA
TNN	NA	NA	NA	NA	1	NA
TNR	NA	NA	NA	NA	1	NA
TNS1	NA	NA	NA	NA	1	NA
TNXB	NA	NA	NA	NA	1	NA
TP53	NA	NA	NA	NA	1.7137004053419e-30	NA
TRIM51	NA	NA	NA	NA	1	NA
TRIM60	NA	NA	NA	NA	1	NA
TRO	NA	NA	NA	NA	1	NA
TRPA1	NA	NA	NA	NA	1	NA
TRPC4	NA	NA	NA	NA	1	NA
TRPC7	NA	NA	NA	NA	1	NA
TRPM2	NA	NA	NA	NA	1	NA
TRPM3	NA	NA	NA	NA	1	NA
TRPS1	NA	NA	NA	NA	1	NA
TRPV6	NA	NA	NA	NA	1	NA
TSHZ3	NA	NA	NA	NA	1	NA
TTBK1	NA	NA	NA	NA	1	NA
TTC28	NA	NA	NA	NA	0.649980216950212	NA
TTN	NA	NA	NA	NA	1	NA
TUBA3C	NA	NA	NA	NA	1	NA
UBE4B	NA	NA	NA	NA	1	NA
UBR3	NA	NA	NA	NA	1	NA
UGGT2	NA	NA	NA	NA	1	NA
UNC13A	NA	NA	NA	NA	1	NA
UNC13C	NA	NA	NA	NA	1	NA
UNC79	NA	NA	NA	NA	1	NA
UNC80	NA	NA	NA	NA	1	NA
USH2A	NA	NA	NA	NA	1	NA
USP29	NA	NA	NA	NA	1	NA
USP9X	NA	NA	NA	NA	1	NA
VCAN	NA	NA	NA	NA	1	NA
VPS13B	NA	NA	NA	NA	1	NA
VPS13C	NA	NA	NA	NA	1	NA
VWF	NA	NA	NA	NA	1	NA
WASF3	NA	NA	NA	NA	1	NA
WBSCR17	NA	NA	NA	NA	1	NA
WDFY3	NA	NA	NA	NA	1	NA
WDFY4	NA	NA	NA	NA	1	NA
WDR17	NA	NA	NA	NA	1	NA
WDR7	NA	NA	NA	NA	1	NA
WDR87	NA	NA	NA	NA	1	NA
XIRP2	NA	NA	NA	NA	1	NA
ZAP70	NA	NA	NA	NA	1	NA
ZDBF2	NA	NA	NA	NA	1	NA
ZFHX3	NA	NA	NA	NA	1	NA
ZFHX4	NA	NA	NA	NA	1	NA
ZNF208	NA	NA	NA	NA	1	NA
ZNF334	NA	NA	NA	NA	1	NA
ZNF385D	NA	NA	NA	NA	1	NA
ZNF423	NA	NA	NA	NA	1	NA
ZNF469	NA	NA	NA	NA	1	NA
ZNF493	NA	NA	NA	NA	1	NA
ZNF536	NA	NA	NA	NA	1	NA
ZNF541	NA	NA	NA	NA	1	NA
ZNF644	NA	NA	NA	NA	1	NA
ZNF646	NA	NA	NA	NA	1	NA
ZNF804A	NA	NA	NA	NA	1	NA
ZNF804B	NA	NA	NA	NA	1	NA
ZNF808	NA	NA	NA	NA	1	NA
ZNF831	NA	NA	NA	NA	1	NA
ZNF835	NA	NA	NA	NA	1	NA
ZNF98	NA	NA	NA	NA	1	NA
ZNFX1	NA	NA	NA	NA	1	NA
B2M	NA	NA	NA	NA	1	NA
BTG2	NA	NA	NA	NA	1	NA
CARD11	NA	NA	NA	NA	0.144801879588596	NA
FAT1	NA	NA	NA	NA	1	NA
FAT4	NA	NA	NA	NA	0.258103660546682	NA
HIST1H1C	NA	NA	NA	NA	0.165153023654598	NA
HIST1H1E	NA	NA	NA	NA	1	NA
IGLL5	NA	NA	NA	NA	1	NA
IRF4	NA	NA	NA	NA	0.165153023654598	NA
LRP1B	NA	NA	NA	NA	1	NA
MPEG1	NA	NA	NA	NA	1	NA
MUC16	NA	NA	NA	NA	1	NA
MYC	NA	NA	NA	NA	1	NA
MYD88	NA	NA	NA	NA	0.165153023654598	NA
OSBPL10	NA	NA	NA	NA	1	NA
P2RY8	NA	NA	NA	NA	1	NA
PCLO	NA	NA	NA	NA	1	NA
PIM1	NA	NA	NA	NA	1	NA
SOCS1	NA	NA	NA	NA	1	NA
STAT3	NA	NA	NA	NA	0.0323709029669414	NA
STAT6	NA	NA	NA	NA	0.18355913124211	NA
USH2A	NA	NA	NA	NA	1	NA
ABCA12	NA	NA	NA	NA	1	NA
ABCA13	NA	NA	NA	NA	1	NA
ABCA6	NA	NA	NA	NA	1	NA
ABCC9	NA	NA	NA	NA	1	NA
ACACA	NA	NA	NA	NA	1	NA
ACACB	NA	NA	NA	NA	1	NA
ACTN2	NA	NA	NA	NA	1	NA
ADAM18	NA	NA	NA	NA	1	NA
ADAMTS12	NA	NA	NA	NA	1	NA
ADAMTS16	NA	NA	NA	NA	1	NA
ADAMTS19	NA	NA	NA	NA	1	NA
ADAMTS2	NA	NA	NA	NA	1	NA
ADAMTS20	NA	NA	NA	NA	1	NA
ADCY8	NA	NA	NA	NA	1	NA
AHNAK	NA	NA	NA	NA	1	NA
AHNAK2	NA	NA	NA	NA	1	NA
AKAP13	NA	NA	NA	NA	1	NA
AKAP9	NA	NA	NA	NA	1	NA
ALMS1	NA	NA	NA	NA	1	NA
AMY2B	NA	NA	NA	NA	1	NA
ANK3	NA	NA	NA	NA	1	NA
ANKRD30A	NA	NA	NA	NA	1	NA
ANKRD36	NA	NA	NA	NA	1	NA
APOB	NA	NA	NA	NA	1	NA
ASTN1	NA	NA	NA	NA	1	NA
ASTN2	NA	NA	NA	NA	1	NA
ASXL1	NA	NA	NA	NA	1	NA
ASXL3	NA	NA	NA	NA	1	NA
ATM	NA	NA	NA	NA	1	NA
ATP10A	NA	NA	NA	NA	1	NA
ATP10D	NA	NA	NA	NA	1	NA
ATRNL1	NA	NA	NA	NA	1	NA
BAI3	NA	NA	NA	NA	1	NA
BOD1L1	NA	NA	NA	NA	1	NA
BRINP1	NA	NA	NA	NA	1	NA
BRINP3	NA	NA	NA	NA	1	NA
C12orf55	NA	NA	NA	NA	1	NA
C16orf96	NA	NA	NA	NA	1	NA
C1orf173	NA	NA	NA	NA	1	NA
C6orf118	NA	NA	NA	NA	1	NA
CACNA1E	NA	NA	NA	NA	1	NA
CCT8L2	NA	NA	NA	NA	1	NA
CD1E	NA	NA	NA	NA	1	NA
CDH11	NA	NA	NA	NA	1	NA
CDH12	NA	NA	NA	NA	0.89229949781256	NA
CDH7	NA	NA	NA	NA	1	NA
CDH9	NA	NA	NA	NA	1	NA
CEP290	NA	NA	NA	NA	1	NA
CHD3	NA	NA	NA	NA	0.549918094800505	NA
CHD9	NA	NA	NA	NA	1	NA
CHRM2	NA	NA	NA	NA	1	NA
CLSTN2	NA	NA	NA	NA	1	NA
CMYA5	NA	NA	NA	NA	1	NA
CNGB3	NA	NA	NA	NA	1	NA
CNTN1	NA	NA	NA	NA	1	NA
CNTN6	NA	NA	NA	NA	1	NA
CNTNAP2	NA	NA	NA	NA	1	NA
CNTNAP5	NA	NA	NA	NA	0.31388414482104	NA
COL11A1	NA	NA	NA	NA	1	NA
COL12A1	NA	NA	NA	NA	1	NA
COL22A1	NA	NA	NA	NA	1	NA
COL6A3	NA	NA	NA	NA	1	NA
COL6A5	NA	NA	NA	NA	1	NA
COL6A6	NA	NA	NA	NA	1	NA
CPS1	NA	NA	NA	NA	1	NA
CRB1	NA	NA	NA	NA	1	NA
CRYBG3	NA	NA	NA	NA	1	NA
CSMD1	NA	NA	NA	NA	1	NA
CSMD2	NA	NA	NA	NA	1	NA
CSMD3	NA	NA	NA	NA	1	NA
CTNNB1	NA	NA	NA	NA	1	NA
CUBN	NA	NA	NA	NA	1	NA
CYLC1	NA	NA	NA	NA	1	NA
DCC	NA	NA	NA	NA	1	NA
DCDC1	NA	NA	NA	NA	1	NA
DCHS2	NA	NA	NA	NA	1	NA
DIDO1	NA	NA	NA	NA	1	NA
DMD	NA	NA	NA	NA	0.867900031899929	NA
DNAH10	NA	NA	NA	NA	1	NA
DNAH11	NA	NA	NA	NA	1	NA
DNAH17	NA	NA	NA	NA	1	NA
DNAH3	NA	NA	NA	NA	1	NA
DNAH5	NA	NA	NA	NA	1	NA
DNAH7	NA	NA	NA	NA	1	NA
DNAH8	NA	NA	NA	NA	1	NA
DNAH9	NA	NA	NA	NA	1	NA
DOCK2	NA	NA	NA	NA	1	NA
DOCK3	NA	NA	NA	NA	1	NA
DPP10	NA	NA	NA	NA	1	NA
DPP6	NA	NA	NA	NA	1	NA
DSCAML1	NA	NA	NA	NA	1	NA
DSEL	NA	NA	NA	NA	1	NA
DST	NA	NA	NA	NA	1	NA
DYNC2H1	NA	NA	NA	NA	1	NA
EPHA5	NA	NA	NA	NA	1	NA
ERBB2	NA	NA	NA	NA	1	NA
ERBB4	NA	NA	NA	NA	1	NA
EYS	NA	NA	NA	NA	1	NA
FAM135B	NA	NA	NA	NA	1	NA
FAM47C	NA	NA	NA	NA	1	NA
FAT2	NA	NA	NA	NA	1	NA
FAT3	NA	NA	NA	NA	0.89229949781256	NA
FAT4	NA	NA	NA	NA	1	NA
FBN1	NA	NA	NA	NA	1	NA
FBN2	NA	NA	NA	NA	0.89229949781256	NA
FCRL3	NA	NA	NA	NA	1	NA
FIGN	NA	NA	NA	NA	1	NA
FLG	NA	NA	NA	NA	1	NA
FLG2	NA	NA	NA	NA	1	NA
FMN2	NA	NA	NA	NA	1	NA
FOXG1	NA	NA	NA	NA	1	NA
FREM2	NA	NA	NA	NA	1	NA
FRYL	NA	NA	NA	NA	1	NA
FSIP2	NA	NA	NA	NA	1	NA
FSTL5	NA	NA	NA	NA	1	NA
GABRA2	NA	NA	NA	NA	1	NA
GABRA6	NA	NA	NA	NA	1	NA
GNAS	NA	NA	NA	NA	0.896844005370825	NA
GOLGA3	NA	NA	NA	NA	1	NA
GPR98	NA	NA	NA	NA	1	NA
GRIA1	NA	NA	NA	NA	1	NA
GRIA2	NA	NA	NA	NA	1	NA
GRIA4	NA	NA	NA	NA	1	NA
GRIK4	NA	NA	NA	NA	0.89229949781256	NA
GRM3	NA	NA	NA	NA	1	NA
GRM8	NA	NA	NA	NA	1	NA
HBP1	NA	NA	NA	NA	1	NA
HCN1	NA	NA	NA	NA	1	NA
HDLBP	NA	NA	NA	NA	1	NA
HERC2	NA	NA	NA	NA	1	NA
HIVEP2	NA	NA	NA	NA	1	NA
HMCN1	NA	NA	NA	NA	1	NA
HRNR	NA	NA	NA	NA	1	NA
HSPG2	NA	NA	NA	NA	1	NA
HUWE1	NA	NA	NA	NA	1	NA
HYDIN	NA	NA	NA	NA	1	NA
IMPG2	NA	NA	NA	NA	1	NA
ITK	NA	NA	NA	NA	1	NA
IVL	NA	NA	NA	NA	1	NA
KCNH1	NA	NA	NA	NA	1	NA
KCNN2	NA	NA	NA	NA	1	NA
KCNQ3	NA	NA	NA	NA	1	NA
KCNT2	NA	NA	NA	NA	1	NA
KIAA0319	NA	NA	NA	NA	1	NA
KIAA0947	NA	NA	NA	NA	1	NA
KIAA1109	NA	NA	NA	NA	1	NA
KIAA1324L	NA	NA	NA	NA	1	NA
KIF26B	NA	NA	NA	NA	1	NA
KMT2A	NA	NA	NA	NA	1	NA
KMT2C	NA	NA	NA	NA	1	NA
KMT2D	NA	NA	NA	NA	1	NA
KMT2E	NA	NA	NA	NA	1	NA
L3MBTL4	NA	NA	NA	NA	0.567711804034325	NA
LAMA1	NA	NA	NA	NA	1	NA
LAMA5	NA	NA	NA	NA	0.89229949781256	NA
LPA	NA	NA	NA	NA	1	NA
LPHN2	NA	NA	NA	NA	1	NA
LRFN5	NA	NA	NA	NA	1	NA
LRP1B	NA	NA	NA	NA	1	NA
LRP2	NA	NA	NA	NA	1	NA
LRRC4B	NA	NA	NA	NA	1	NA
LRRC4C	NA	NA	NA	NA	1	NA
LRRC7	NA	NA	NA	NA	1	NA
LRRIQ1	NA	NA	NA	NA	1	NA
LRRK2	NA	NA	NA	NA	1	NA
LRRTM4	NA	NA	NA	NA	1	NA
LTBP1	NA	NA	NA	NA	1	NA
MAGEC1	NA	NA	NA	NA	1	NA
MAGEE2	NA	NA	NA	NA	1	NA
MAGI2	NA	NA	NA	NA	1	NA
MAP2	NA	NA	NA	NA	1	NA
MDGA2	NA	NA	NA	NA	1	NA
MGA	NA	NA	NA	NA	1	NA
MGAM	NA	NA	NA	NA	1	NA
MMP16	NA	NA	NA	NA	1	NA
MMS22L	NA	NA	NA	NA	1	NA
MROH2B	NA	NA	NA	NA	1	NA
MROH9	NA	NA	NA	NA	1	NA
MTUS2	NA	NA	NA	NA	1	NA
MUC16	NA	NA	NA	NA	1	NA
MUC17	NA	NA	NA	NA	1	NA
MUC4	NA	NA	NA	NA	1	NA
MUC5B	NA	NA	NA	NA	1	NA
MYCBP2	NA	NA	NA	NA	1	NA
MYH1	NA	NA	NA	NA	1	NA
MYH13	NA	NA	NA	NA	1	NA
MYH2	NA	NA	NA	NA	1	NA
MYH7	NA	NA	NA	NA	0.867900031899929	NA
MYO15A	NA	NA	NA	NA	1	NA
MYO16	NA	NA	NA	NA	1	NA
MYO18B	NA	NA	NA	NA	1	NA
NAV2	NA	NA	NA	NA	1	NA
NAV3	NA	NA	NA	NA	1	NA
NBEA	NA	NA	NA	NA	0.317130344764787	NA
NCKAP5	NA	NA	NA	NA	1	NA
NCOR2	NA	NA	NA	NA	1	NA
NDST4	NA	NA	NA	NA	1	NA
NEB	NA	NA	NA	NA	1	NA
NELL1	NA	NA	NA	NA	0.89229949781256	NA
NFE2L2	NA	NA	NA	NA	3.54935695574749e-08	NA
NID1	NA	NA	NA	NA	1	NA
NLGN1	NA	NA	NA	NA	1	NA
NME8	NA	NA	NA	NA	1	NA
NOTCH1	NA	NA	NA	NA	1	NA
NOTCH3	NA	NA	NA	NA	1	NA
NOX4	NA	NA	NA	NA	1	NA
NPAP1	NA	NA	NA	NA	1	NA
NRG1	NA	NA	NA	NA	1	NA
NRXN1	NA	NA	NA	NA	1	NA
OBSCN	NA	NA	NA	NA	1	NA
OLFM1	NA	NA	NA	NA	1	NA
OR2T33	NA	NA	NA	NA	1	NA
OR4C16	NA	NA	NA	NA	1	NA
OR5D13	NA	NA	NA	NA	1	NA
OR5L2	NA	NA	NA	NA	1	NA
OSBPL6	NA	NA	NA	NA	1	NA
PAPPA2	NA	NA	NA	NA	1	NA
PCDH10	NA	NA	NA	NA	1	NA
PCDH11X	NA	NA	NA	NA	1	NA
PCDH15	NA	NA	NA	NA	1	NA
PCDH17	NA	NA	NA	NA	1	NA
PCDH18	NA	NA	NA	NA	1	NA
PCDH20	NA	NA	NA	NA	1	NA
PCDH9	NA	NA	NA	NA	1	NA
PCDHA10	NA	NA	NA	NA	1	NA
PCDHA12	NA	NA	NA	NA	1	NA
PCDHA13	NA	NA	NA	NA	1	NA
PCDHA7	NA	NA	NA	NA	1	NA
PCDHB14	NA	NA	NA	NA	1	NA
PCDHB3	NA	NA	NA	NA	1	NA
PCDHB7	NA	NA	NA	NA	1	NA
PCLO	NA	NA	NA	NA	1	NA
PCNX	NA	NA	NA	NA	1	NA
PCNXL3	NA	NA	NA	NA	1	NA
PDZD2	NA	NA	NA	NA	1	NA
PEG3	NA	NA	NA	NA	0.146861287574844	NA
PIK3CA	NA	NA	NA	NA	0.0789885881914581	NA
PKHD1L1	NA	NA	NA	NA	0.626828081850813	NA
PLCL1	NA	NA	NA	NA	1	NA
PLEC	NA	NA	NA	NA	1	NA
PLXNA4	NA	NA	NA	NA	1	NA
PLXND1	NA	NA	NA	NA	1	NA
POTEH	NA	NA	NA	NA	0.31388414482104	NA
PPFIA2	NA	NA	NA	NA	1	NA
PPP1R3A	NA	NA	NA	NA	1	NA
PRAMEF6	NA	NA	NA	NA	1	NA
PREX2	NA	NA	NA	NA	1	NA
PROCA1	NA	NA	NA	NA	1	NA
PROX1	NA	NA	NA	NA	1	NA
PSG4	NA	NA	NA	NA	1	NA
PTCHD2	NA	NA	NA	NA	1	NA
PTPRD	NA	NA	NA	NA	1	NA
PTPRT	NA	NA	NA	NA	1	NA
PXDN	NA	NA	NA	NA	1	NA
PXDNL	NA	NA	NA	NA	1	NA
RELN	NA	NA	NA	NA	1	NA
REV3L	NA	NA	NA	NA	0.549918094800505	NA
RFX6	NA	NA	NA	NA	1	NA
RIMS1	NA	NA	NA	NA	0.31388414482104	NA
RIMS2	NA	NA	NA	NA	1	NA
ROBO2	NA	NA	NA	NA	1	NA
ROS1	NA	NA	NA	NA	1	NA
RP1	NA	NA	NA	NA	1	NA
RP1L1	NA	NA	NA	NA	0.530531429397326	NA
RTL1	NA	NA	NA	NA	1	NA
RYR2	NA	NA	NA	NA	1	NA
RYR3	NA	NA	NA	NA	1	NA
SACS	NA	NA	NA	NA	1	NA
SALL1	NA	NA	NA	NA	1	NA
SAMD9L	NA	NA	NA	NA	1	NA
SATB2	NA	NA	NA	NA	1	NA
SCAND3	NA	NA	NA	NA	1	NA
SCN1A	NA	NA	NA	NA	1	NA
SCN2A	NA	NA	NA	NA	1	NA
SCN3A	NA	NA	NA	NA	1	NA
SCN5A	NA	NA	NA	NA	1	NA
SCN9A	NA	NA	NA	NA	1	NA
SDK1	NA	NA	NA	NA	1	NA
SEMA5A	NA	NA	NA	NA	1	NA
SEMA6D	NA	NA	NA	NA	1	NA
SETBP1	NA	NA	NA	NA	1	NA
SI	NA	NA	NA	NA	0.390628909547963	NA
SIGLEC1	NA	NA	NA	NA	1	NA
SLC17A6	NA	NA	NA	NA	1	NA
SLC39A12	NA	NA	NA	NA	1	NA
SLCO1C1	NA	NA	NA	NA	1	NA
SLITRK1	NA	NA	NA	NA	1	NA
SLITRK5	NA	NA	NA	NA	1	NA
SMAD4	NA	NA	NA	NA	0.867900031899929	NA
